filename,label
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0034.flac,"[{""start"": 5664, ""end"": 125408}, {""start"": 137248, ""end"": 192992}, {""start"": 194592, ""end"": 200160}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0024.flac,"[{""start"": 5152, ""end"": 130528}, {""start"": 142880, ""end"": 214496}, {""start"": 229408, ""end"": 250640}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0052.flac,"[{""start"": 4128, ""end"": 45024}, {""start"": 50720, ""end"": 79328}, {""start"": 100896, ""end"": 143328}, {""start"": 149536, ""end"": 172512}, {""start"": 188960, ""end"": 207840}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0053.flac,"[{""start"": 6176, ""end"": 46048}, {""start"": 71200, ""end"": 114144}, {""start"": 124448, ""end"": 164320}, {""start"": 178720, ""end"": 200160}, {""start"": 202272, ""end"": 224224}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0002.flac,"[{""start"": 7712, ""end"": 120288}, {""start"": 135712, ""end"": 169440}, {""start"": 177696, ""end"": 221152}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0048.flac,"[{""start"": 5152, ""end"": 36832}, {""start"": 44064, ""end"": 78304}, {""start"": 94752, ""end"": 156128}, {""start"": 174624, ""end"": 236000}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0046.flac,"[{""start"": 8736, ""end"": 39904}, {""start"": 42528, ""end"": 59872}, {""start"": 65568, ""end"": 88544}, {""start"": 113184, ""end"": 153056}, {""start"": 166944, ""end"": 212960}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0019.flac,"[{""start"": 8736, ""end"": 72672}, {""start"": 93728, ""end"": 126432}, {""start"": 135712, ""end"": 157152}, {""start"": 171552, ""end"": 200160}, {""start"": 218656, ""end"": 243168}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0027.flac,"[{""start"": 4640, ""end"": 38880}, {""start"": 40480, ""end"": 112096}, {""start"": 132128, ""end"": 164832}, {""start"": 173088, ""end"": 200160}, {""start"": 203808, ""end"": 233440}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0013.flac,"[{""start"": 5152, ""end"": 147424}, {""start"": 157216, ""end"": 232928}, {""start"": 242208, ""end"": 260064}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0041.flac,"[{""start"": 9248, ""end"": 44000}, {""start"": 48160, ""end"": 88544}, {""start"": 116256, ""end"": 132064}, {""start"": 136224, ""end"": 196064}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0016.flac,"[{""start"": 7200, ""end"": 85984}, {""start"": 101408, ""end"": 140768}, {""start"": 143904, ""end"": 186848}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0001.flac,"[{""start"": 3616, ""end"": 35808}, {""start"": 46112, ""end"": 90592}, {""start"": 93216, ""end"": 120800}, {""start"": 128032, ""end"": 150496}, {""start"": 158752, ""end"": 183360}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0018.flac,"[{""start"": 7200, ""end"": 63456}, {""start"": 65568, ""end"": 82400}, {""start"": 90144, ""end"": 185824}, {""start"": 189472, ""end"": 231600}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0025.flac,"[{""start"": 3104, ""end"": 48096}, {""start"": 53280, ""end"": 98784}, {""start"": 110112, ""end"": 138720}, {""start"": 140320, ""end"": 243680}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0047.flac,"[{""start"": 7712, ""end"": 139744}, {""start"": 145440, ""end"": 218080}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0031.flac,"[{""start"": 3616, ""end"": 38368}, {""start"": 50720, ""end"": 109536}, {""start"": 111648, ""end"": 170976}, {""start"": 184352, ""end"": 196576}, {""start"": 204832, ""end"": 247760}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0038.flac,"[{""start"": 3616, ""end"": 50656}, {""start"": 73760, ""end"": 206304}, {""start"": 210464, ""end"": 245216}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0022.flac,"[{""start"": 5152, ""end"": 93664}, {""start"": 115232, ""end"": 145376}, {""start"": 156192, ""end"": 195552}, {""start"": 200224, ""end"": 246240}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0043.flac,"[{""start"": 3104, ""end"": 20960}, {""start"": 39456, ""end"": 145888}, {""start"": 155168, ""end"": 205792}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0023.flac,"[{""start"": 5152, ""end"": 110048}, {""start"": 133152, ""end"": 201520}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0026.flac,"[{""start"": 8736, ""end"": 63968}, {""start"": 74784, ""end"": 149472}, {""start"": 151584, ""end"": 226784}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0020.flac,"[{""start"": 4640, ""end"": 26080}, {""start"": 27680, ""end"": 104416}, {""start"": 111136, ""end"": 175584}, {""start"": 196640, ""end"": 221200}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0055.flac,"[{""start"": 8736, ""end"": 43488}, {""start"": 53280, ""end"": 76256}, {""start"": 84000, ""end"": 151008}, {""start"": 164896, ""end"": 214496}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0008.flac,"[{""start"": 8224, ""end"": 60384}, {""start"": 85536, ""end"": 151520}, {""start"": 156704, ""end"": 165344}, {""start"": 169504, ""end"": 204256}, {""start"": 212000, ""end"": 238560}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0012.flac,"[{""start"": 3104, ""end"": 61920}, {""start"": 77856, ""end"": 128992}, {""start"": 143392, ""end"": 169952}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0054.flac,"[{""start"": 8736, ""end"": 46560}, {""start"": 56864, ""end"": 115168}, {""start"": 124448, ""end"": 165344}, {""start"": 178208, ""end"": 245728}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0035.flac,"[{""start"": 9248, ""end"": 63968}, {""start"": 76320, ""end"": 103392}, {""start"": 107552, ""end"": 144352}, {""start"": 156192, ""end"": 209888}, {""start"": 216096, ""end"": 238048}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0039.flac,"[{""start"": 9760, ""end"": 100320}, {""start"": 116768, ""end"": 157152}, {""start"": 158752, ""end"": 196576}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0014.flac,"[{""start"": 3616, ""end"": 25056}, {""start"": 42016, ""end"": 73696}, {""start"": 78880, ""end"": 113632}, {""start"": 116256, ""end"": 137184}, {""start"": 154144, ""end"": 211936}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0010.flac,"[{""start"": 8224, ""end"": 126944}, {""start"": 137248, ""end"": 165856}, {""start"": 171552, ""end"": 203232}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0029.flac,"[{""start"": 3616, ""end"": 52192}, {""start"": 75296, ""end"": 111584}, {""start"": 125984, ""end"": 155616}, {""start"": 162848, ""end"": 252384}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0042.flac,"[{""start"": 7712, ""end"": 75744}, {""start"": 78880, ""end"": 159712}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0056.flac,"[{""start"": 4640, ""end"": 89056}, {""start"": 96288, ""end"": 118752}, {""start"": 120864, ""end"": 140768}, {""start"": 144928, ""end"": 175584}, {""start"": 182816, ""end"": 191456}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0006.flac,"[{""start"": 7200, ""end"": 54752}, {""start"": 61472, ""end"": 82912}, {""start"": 88096, ""end"": 138720}, {""start"": 152096, ""end"": 228160}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0049.flac,"[{""start"": 8736, ""end"": 58848}, {""start"": 62496, ""end"": 85472}, {""start"": 91168, ""end"": 120800}, {""start"": 143392, ""end"": 171488}, {""start"": 177696, ""end"": 212960}, {""start"": 217120, ""end"": 242144}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0005.flac,"[{""start"": 3616, ""end"": 81376}, {""start"": 98848, ""end"": 149984}, {""start"": 152096, ""end"": 222800}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0040.flac,"[{""start"": 8736, ""end"": 53216}, {""start"": 61472, ""end"": 197088}, {""start"": 198688, ""end"": 206816}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0050.flac,"[{""start"": 8736, ""end"": 63968}, {""start"": 73248, ""end"": 140768}, {""start"": 160800, ""end"": 218080}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0028.flac,"[{""start"": 4128, ""end"": 62944}, {""start"": 70176, ""end"": 105952}, {""start"": 108576, ""end"": 170464}, {""start"": 175136, ""end"": 186336}, {""start"": 192544, ""end"": 223200}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0036.flac,"[{""start"": 5664, ""end"": 75744}, {""start"": 101920, ""end"": 120288}, {""start"": 125472, ""end"": 229856}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0011.flac,"[{""start"": 5664, ""end"": 40416}, {""start"": 43040, ""end"": 61408}, {""start"": 71200, ""end"": 86496}, {""start"": 88096, ""end"": 218080}, {""start"": 230944, ""end"": 249280}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0037.flac,"[{""start"": 8224, ""end"": 35808}, {""start"": 43040, ""end"": 109536}, {""start"": 112160, ""end"": 143840}, {""start"": 156192, ""end"": 196064}, {""start"": 216608, ""end"": 249280}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0000.flac,"[{""start"": 10272, ""end"": 18912}, {""start"": 31264, ""end"": 84448}, {""start"": 102432, ""end"": 225760}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0009.flac,"[{""start"": 8224, ""end"": 57312}, {""start"": 60960, ""end"": 73696}, {""start"": 85024, ""end"": 175584}, {""start"": 182816, ""end"": 241632}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0044.flac,"[{""start"": 6688, ""end"": 43488}, {""start"": 70688, ""end"": 173536}, {""start"": 187424, ""end"": 219104}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0003.flac,"[{""start"": 4128, ""end"": 103392}, {""start"": 121888, ""end"": 151008}, {""start"": 155168, ""end"": 245216}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0032.flac,"[{""start"": 3616, ""end"": 168928}, {""start"": 185888, ""end"": 215840}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0051.flac,"[{""start"": 5152, ""end"": 85984}, {""start"": 104992, ""end"": 149472}, {""start"": 151072, ""end"": 178656}, {""start"": 194080, ""end"": 215520}]"
wavs/LibriSpeech/train-clean-100/6529/62554/6529-62554-0004.flac,"[{""start"": 8736, ""end"": 130016}, {""start"": 139296, ""end"": 173536}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0044.flac,"[{""start"": 3616, ""end"": 9184}, {""start"": 12832, ""end"": 19936}, {""start"": 30752, ""end"": 90080}, {""start"": 102944, ""end"": 131040}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0002.flac,"[{""start"": 5152, ""end"": 72672}, {""start"": 79392, ""end"": 216032}, {""start"": 234016, ""end"": 249440}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0004.flac,"[{""start"": 8736, ""end"": 63456}, {""start"": 81952, ""end"": 135648}, {""start"": 147488, ""end"": 185824}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0012.flac,"[{""start"": 2080, ""end"": 42464}, {""start"": 51232, ""end"": 88032}, {""start"": 101408, ""end"": 144864}, {""start"": 152096, ""end"": 180192}, {""start"": 184352, ""end"": 242400}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0018.flac,"[{""start"": 7712, ""end"": 37344}, {""start"": 46112, ""end"": 117216}, {""start"": 135712, ""end"": 207328}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0016.flac,"[{""start"": 8736, ""end"": 69088}, {""start"": 88608, ""end"": 144352}, {""start"": 154144, ""end"": 192240}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0019.flac,"[{""start"": 4128, ""end"": 19424}, {""start"": 22560, ""end"": 48096}, {""start"": 52768, ""end"": 161248}, {""start"": 172576, ""end"": 200160}, {""start"": 206880, ""end"": 230560}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0047.flac,"[{""start"": 7712, ""end"": 50144}, {""start"": 72736, ""end"": 100320}, {""start"": 106016, ""end"": 146400}, {""start"": 155168, ""end"": 177632}, {""start"": 189472, ""end"": 224736}, {""start"": 239136, ""end"": 248288}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0022.flac,"[{""start"": 2592, ""end"": 77792}, {""start"": 81440, ""end"": 143328}, {""start"": 145952, ""end"": 242880}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0024.flac,"[{""start"": 3104, ""end"": 79840}, {""start"": 102432, ""end"": 168928}, {""start"": 173088, ""end"": 206816}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0015.flac,"[{""start"": 5664, ""end"": 97760}, {""start"": 100896, ""end"": 125408}, {""start"": 137248, ""end"": 216032}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0045.flac,"[{""start"": 3616, ""end"": 9696}, {""start"": 12320, ""end"": 67552}, {""start"": 74272, ""end"": 110048}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0007.flac,"[{""start"": 2592, ""end"": 47584}, {""start"": 52256, ""end"": 79840}, {""start"": 95264, ""end"": 122848}, {""start"": 137760, ""end"": 225760}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0006.flac,"[{""start"": 5664, ""end"": 65504}, {""start"": 72736, ""end"": 186848}, {""start"": 206368, ""end"": 248240}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0003.flac,"[{""start"": 2080, ""end"": 197600}, {""start"": 208928, ""end"": 247264}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0009.flac,"[{""start"": 6688, ""end"": 29664}, {""start"": 39968, ""end"": 75232}, {""start"": 79392, ""end"": 95200}, {""start"": 111136, ""end"": 147936}, {""start"": 166432, ""end"": 213984}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0017.flac,"[{""start"": 5152, ""end"": 117728}, {""start"": 134688, ""end"": 141280}, {""start"": 148512, ""end"": 190432}, {""start"": 192544, ""end"": 223712}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0038.flac,"[{""start"": 6688, ""end"": 63456}, {""start"": 81440, ""end"": 127968}, {""start"": 152608, ""end"": 159712}, {""start"": 162848, ""end"": 198624}, {""start"": 208416, ""end"": 229344}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0036.flac,"[{""start"": 8224, ""end"": 52704}, {""start"": 59424, ""end"": 88544}, {""start"": 111136, ""end"": 172000}, {""start"": 183328, ""end"": 246240}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0001.flac,"[{""start"": 8224, ""end"": 92640}, {""start"": 100896, ""end"": 131552}, {""start"": 143904, ""end"": 162784}, {""start"": 173600, ""end"": 220128}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0005.flac,"[{""start"": 3104, ""end"": 40928}, {""start"": 53280, ""end"": 71648}, {""start"": 74272, ""end"": 165344}, {""start"": 176160, ""end"": 241632}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0040.flac,"[{""start"": 5152, ""end"": 97760}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0049.flac,"[{""start"": 5152, ""end"": 49120}, {""start"": 52768, ""end"": 89056}, {""start"": 96288, ""end"": 132576}, {""start"": 150560, ""end"": 201840}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0026.flac,"[{""start"": 3104, ""end"": 130528}, {""start"": 140832, ""end"": 219616}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0020.flac,"[{""start"": 4128, ""end"": 58336}, {""start"": 75808, ""end"": 216032}, {""start"": 218144, ""end"": 255440}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0021.flac,"[{""start"": 4128, ""end"": 57824}, {""start"": 75808, ""end"": 202208}, {""start"": 222752, ""end"": 232640}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0035.flac,"[{""start"": 6688, ""end"": 39392}, {""start"": 42528, ""end"": 64480}, {""start"": 86048, ""end"": 231392}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0041.flac,"[{""start"": 3104, ""end"": 79328}, {""start"": 97824, ""end"": 163296}, {""start"": 165920, ""end"": 182240}, {""start"": 195104, ""end"": 225760}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0033.flac,"[{""start"": 7200, ""end"": 72672}, {""start"": 74784, ""end"": 110560}, {""start"": 129056, ""end"": 144864}, {""start"": 146464, ""end"": 242656}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0030.flac,"[{""start"": 3104, ""end"": 68576}, {""start"": 89120, ""end"": 198112}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0046.flac,"[{""start"": 9248, ""end"": 54240}, {""start"": 64544, ""end"": 90592}, {""start"": 103456, ""end"": 142304}, {""start"": 159264, ""end"": 190944}, {""start"": 195104, ""end"": 201184}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0008.flac,"[{""start"": 4128, ""end"": 62432}, {""start"": 79904, ""end"": 160224}, {""start"": 171040, ""end"": 247776}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0010.flac,"[{""start"": 7200, ""end"": 59360}, {""start"": 61472, ""end"": 86496}, {""start"": 92704, ""end"": 113632}, {""start"": 124960, ""end"": 157152}, {""start"": 165408, ""end"": 197088}, {""start"": 212512, ""end"": 240608}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0031.flac,"[{""start"": 9248, ""end"": 50656}, {""start"": 65056, ""end"": 138720}, {""start"": 148000, ""end"": 182752}, {""start"": 186912, ""end"": 221761}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0048.flac,"[{""start"": 4128, ""end"": 42464}, {""start"": 50208, ""end"": 81888}, {""start"": 84000, ""end"": 169440}, {""start"": 191008, ""end"": 233952}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0023.flac,"[{""start"": 4128, ""end"": 101856}, {""start"": 109600, ""end"": 126432}, {""start"": 128032, ""end"": 248160}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0034.flac,"[{""start"": 3616, ""end"": 37344}, {""start"": 42528, ""end"": 121312}, {""start"": 129056, ""end"": 152032}, {""start"": 164896, ""end"": 242144}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0032.flac,"[{""start"": 3616, ""end"": 70112}, {""start"": 85024, ""end"": 116704}, {""start"": 131616, ""end"": 150496}, {""start"": 155168, ""end"": 198112}, {""start"": 206368, ""end"": 252896}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0037.flac,"[{""start"": 5152, ""end"": 44000}, {""start"": 54304, ""end"": 77280}, {""start"": 81440, ""end"": 109536}, {""start"": 127520, ""end"": 236000}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0042.flac,"[{""start"": 2080, ""end"": 23520}, {""start"": 36896, ""end"": 143328}, {""start"": 157216, ""end"": 177632}, {""start"": 191520, ""end"": 242656}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0028.flac,"[{""start"": 2080, ""end"": 25568}, {""start"": 33824, ""end"": 58848}, {""start"": 64544, ""end"": 87008}, {""start"": 96800, ""end"": 152544}, {""start"": 159264, ""end"": 190432}, {""start"": 196640, ""end"": 228832}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0027.flac,"[{""start"": 8736, ""end"": 59872}, {""start"": 68640, ""end"": 96224}, {""start"": 99872, ""end"": 185824}, {""start"": 197152, ""end"": 242480}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0011.flac,"[{""start"": 9248, ""end"": 26592}, {""start"": 34336, ""end"": 54240}, {""start"": 58400, ""end"": 92640}, {""start"": 111136, ""end"": 185824}, {""start"": 197664, ""end"": 239520}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0014.flac,"[{""start"": 4128, ""end"": 30176}, {""start"": 31776, ""end"": 67040}, {""start"": 72736, ""end"": 104928}, {""start"": 119840, ""end"": 188880}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0013.flac,"[{""start"": 2080, ""end"": 26592}, {""start"": 43552, ""end"": 74720}, {""start"": 80416, ""end"": 221152}, {""start"": 225824, ""end"": 238048}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0000.flac,"[{""start"": 4640, ""end"": 75232}, {""start"": 88096, ""end"": 140768}, {""start"": 153120, ""end"": 190432}, {""start"": 202272, ""end"": 256480}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0029.flac,"[{""start"": 6688, ""end"": 40416}, {""start"": 54304, ""end"": 140256}, {""start"": 152096, ""end"": 219760}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0039.flac,"[{""start"": 7712, ""end"": 41440}, {""start"": 57376, ""end"": 75232}, {""start"": 76832, ""end"": 106464}, {""start"": 114720, ""end"": 207840}, {""start"": 213024, ""end"": 245728}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0025.flac,"[{""start"": 6176, ""end"": 95200}, {""start"": 118816, ""end"": 205792}, {""start"": 210976, ""end"": 224224}, {""start"": 226336, ""end"": 245120}]"
wavs/LibriSpeech/train-clean-100/6529/62556/6529-62556-0043.flac,"[{""start"": 5664, ""end"": 18400}, {""start"": 20512, ""end"": 83424}, {""start"": 87584, ""end"": 116704}, {""start"": 120864, ""end"": 136160}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0012.flac,"[{""start"": 8224, ""end"": 56288}, {""start"": 92192, ""end"": 132064}, {""start"": 162336, ""end"": 197440}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0018.flac,"[{""start"": 13344, ""end"": 49632}, {""start"": 84000, ""end"": 136672}, {""start"": 175648, ""end"": 229344}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0006.flac,"[{""start"": 11296, ""end"": 23008}, {""start"": 57376, ""end"": 99296}, {""start"": 124448, ""end"": 167904}, {""start"": 198176, ""end"": 243680}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0010.flac,"[{""start"": 13344, ""end"": 45536}, {""start"": 78368, ""end"": 131040}, {""start"": 185376, ""end"": 219616}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0026.flac,"[{""start"": 8736, ""end"": 19424}, {""start"": 21024, ""end"": 52192}, {""start"": 92192, ""end"": 142304}, {""start"": 172064, ""end"": 221152}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0009.flac,"[{""start"": 12832, ""end"": 72672}, {""start"": 99360, ""end"": 139232}, {""start"": 180256, ""end"": 220128}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0004.flac,"[{""start"": 8736, ""end"": 58336}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0027.flac,"[{""start"": 9760, ""end"": 46048}, {""start"": 78368, ""end"": 120800}, {""start"": 158752, ""end"": 174560}, {""start"": 177696, ""end"": 205792}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0025.flac,"[{""start"": 9248, ""end"": 40416}, {""start"": 78368, ""end"": 116704}, {""start"": 151584, ""end"": 186848}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0002.flac,"[{""start"": 80416, ""end"": 87008}, {""start"": 88608, ""end"": 136672}, {""start"": 168992, ""end"": 180704}, {""start"": 183328, ""end"": 209376}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0017.flac,"[{""start"": 8736, ""end"": 90720}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0013.flac,"[{""start"": 11296, ""end"": 20448}, {""start"": 22048, ""end"": 55776}, {""start"": 100896, ""end"": 153056}, {""start"": 183840, ""end"": 226784}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0022.flac,"[{""start"": 9248, ""end"": 61920}, {""start"": 91680, ""end"": 137184}, {""start"": 172064, ""end"": 213472}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0016.flac,"[{""start"": 8224, ""end"": 51680}, {""start"": 86560, ""end"": 137184}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0014.flac,"[{""start"": 8224, ""end"": 44512}, {""start"": 77344, ""end"": 101856}, {""start"": 103456, ""end"": 115680}, {""start"": 148000, ""end"": 199648}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0008.flac,"[{""start"": 8736, ""end"": 47584}, {""start"": 80928, ""end"": 116704}, {""start"": 152608, ""end"": 199136}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0001.flac,"[{""start"": 8736, ""end"": 63968}, {""start"": 94240, ""end"": 100832}, {""start"": 173600, ""end"": 181216}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0007.flac,"[{""start"": 9248, ""end"": 54752}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0019.flac,"[{""start"": 8736, ""end"": 59872}, {""start"": 89632, ""end"": 141792}, {""start"": 177696, ""end"": 225248}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0021.flac,"[{""start"": 9248, ""end"": 46560}, {""start"": 87072, ""end"": 125408}, {""start"": 163872, ""end"": 209376}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0020.flac,"[{""start"": 9248, ""end"": 48096}, {""start"": 81440, ""end"": 128992}, {""start"": 162848, ""end"": 206816}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0000.flac,"[{""start"": 26656, ""end"": 73696}, {""start"": 109600, ""end"": 159712}, {""start"": 193056, ""end"": 232928}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0005.flac,"[{""start"": 8224, ""end"": 54752}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0003.flac,"[{""start"": 9248, ""end"": 44000}, {""start"": 84512, ""end"": 128480}, {""start"": 166944, ""end"": 222176}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0023.flac,"[{""start"": 9248, ""end"": 57824}, {""start"": 97824, ""end"": 142816}, {""start"": 179744, ""end"": 205792}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0011.flac,"[{""start"": 8736, ""end"": 80352}, {""start"": 108576, ""end"": 146400}, {""start"": 171552, ""end"": 204256}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0015.flac,"[{""start"": 8736, ""end"": 45536}, {""start"": 79904, ""end"": 112608}, {""start"": 144416, ""end"": 184288}]"
wavs/LibriSpeech/train-clean-100/1447/130552/1447-130552-0024.flac,"[{""start"": 9248, ""end"": 43488}, {""start"": 72224, ""end"": 124896}]"
